ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
549,FR-M63S-38,12,LB ,CM ,"ML Mountain Frame-W - Silver, 38",,,199.3757,1,Silver,500,375,364.09,38,38-40 CM,2.73,2,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes.,ML 车架是经过热处理的铝制车架，它的细节设计和质量与 HL 车架完全相同。它的性能卓越。属男用自行车。,إن هيكل ML هو هيكل مصنوع من الألومنيوم مُعالج حراريًا ومصمم بنفس تفاصيل وجودة هيكل HL الخاص بنا. وهو يوفر أداءً فائقًا. الطراز الرجالي.,מסגרת ה- ML היא מסגרת אלומיניום מוקשח בחום המיוצרת באותה הקפדה ואיכות כמו מסגרות HL שלנו. היא מציעה ביצועים מעולים. גירסה לגברים.,เฟรม ML เป็นเฟรมอลูมิเนียมผ่านความร้อน สร้างอย่างพิถีพิถันเช่นเดียวกับเฟรม HL  ให้ประสิทธิภาพที่เหนือกว่า  เวอร์ชันสำหรับสุภาพบุรุษ,Der ML-Rahmen ist ein hitzebehandelter Aluminiumrahmen mit dem gleichen Zubehör und der gleichen Qualität wie unser HL-Rahmen. Er bietet höchste Leistung. Version für Herren.,ML フレームは、HL フレームと同等の細部および品質を持つ熱処理アルミニウム フレームであり、卓越した性能を発揮します。男性用。,HL kadroyla aynı detaylara ve kaliteye sahip olan ML kadro tavlanmış alüminyumdur. Üstün performans sunar. Erkek modeli.,2007-07-01 00:00:00.000,NULL,Current
550,FR-M21B-40,12,LB ,CM ,"LL Mountain Frame - Black, 40",,,136.785,1,Black,500,375,249.79,40,38-40 CM,2.88,2,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.,使用与 ML 铝制车架相同的开创性车架技术，经济实惠。,إنها تأتي ضمن أفضل منتجاتنا فنيًا حيث تستخدم نفس تقنية الهيكل الابتكارية المستخدمة في هيكل ML المصنوع من الألومنيوم.,האיכות הטובה ביותר שלנו שמנצלת טכנולוגיית מסגרת חדשנית זהה לזו שקיימת במסגרת ML מאלומיניום.,ความคุ้มค่าที่มาพร้อมกับเทคโนโลยีการออกแบบเฟรมเหมือนกับเฟรมอลูมิเนียม ML,Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.,ML アルミニウム フレームと同じ画期的なフレーム技術を利用した最高の製品。,ML alüminyum kadroyla aynı çığır açıcı kadro teknolojisini kullanan en değerli ürünümüz.,2007-07-01 00:00:00.000,NULL,Current
551,FR-M21S-40,12,LB ,CM ,"LL Mountain Frame - Silver, 40",,,144.5938,1,Silver,500,375,264.05,40,38-40 CM,2.88,2,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.,使用与 ML 铝制车架相同的开创性车架技术，经济实惠。,إنها تأتي ضمن أفضل منتجاتنا فنيًا حيث تستخدم نفس تقنية الهيكل الابتكارية المستخدمة في هيكل ML المصنوع من الألومنيوم.,האיכות הטובה ביותר שלנו שמנצלת טכנולוגיית מסגרת חדשנית זהה לזו שקיימת במסגרת ML מאלומיניום.,ความคุ้มค่าที่มาพร้อมกับเทคโนโลยีการออกแบบเฟรมเหมือนกับเฟรมอลูมิเนียม ML,Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.,ML アルミニウム フレームと同じ画期的なフレーム技術を利用した最高の製品。,ML alüminyum kadroyla aynı çığır açıcı kadro teknolojisini kullanan en değerli ürünümüz.,2007-07-01 00:00:00.000,NULL,Current
552,FD-2342,9,G  ,NULL,Front Derailleur,Desviador delantero,Dérailleur avant,40.6216,1,Silver,500,375,91.49,NULL,NA,88,1,NULL,54.894,NULL,NULL,Front Derailleur,Wide-link design.,Conception liaison large.,宽连杆设计。,تصميم عريض الوصلات.,עיצוב רחב-חוליות.,การออกแบบให้มีจุดเชื่อมกว้าง,Wide-Link-Design.,ワイドリンク デザイン。,Geniş bağlantılı tasarım.,2007-07-01 00:00:00.000,NULL,Current
553,HB-T721,4,NULL,NULL,LL Touring Handlebars,Manillar de paseo GB,Poignées de vélo de randonnée LL,20.464,1,NA,500,375,46.09,NULL,NA,NULL,1,T ,27.654,L ,NULL,LL Touring Handlebars,Unique shape reduces fatigue for entry level riders.,Forme très réussie destinée à diminuer la fatigue des cyclistes occasionnels.,独特的外形设计有助于减轻入门级骑乘者的疲劳。,شكل فريد يقلل عناء القيادة على الركاب المبتدئين.,צורה ייחודית המפחיתה מעייפות הרוכב המתחיל.,รูปร่างที่เป็นเอกลักษณ์ช่วยลดความล้าสำหรับนักปั่นระดับเริ่มต้น,Mehr Komfort für Einsteiger durch einzigartige Form.,エントリー レベルのライダーにも疲労を感じさせないユニークな形状。,"""Eşsiz biçimi, başlangıç seviyesindeki sürücülerde yorgunluğunu azaltır.""",2007-07-01 00:00:00.000,NULL,Current
554,HB-T928,4,NULL,NULL,HL Touring Handlebars,Manillar de paseo GA,Poignées de vélo de randonnée HL,40.6571,1,NA,500,375,91.57,NULL,NA,NULL,1,T ,54.942,H ,NULL,HL Touring Handlebars,A light yet stiff aluminum bar for long distance riding.,Barre d'appui en aluminium légère et solide pour les longues randonnées.,轻且坚固的铝制车把适用于长途骑乘。,قضيب قيادة مصنوع من الألومنيوم خفيف الوزن ولكنه قوي يتحمل القيادة لمسافات طويلة.,ידית אלומיניום קלה אך עם זאת קשיחה לרכיבה למרחקים ארוכים.,คันบังคับอลูมิเนียมแข็งแกร่ง เบา เหมาะสำหรับการขี่ระยะไกล,Leichtes und stabiles Aluminium für Langstrecken.,長距離ライディングに対応する軽量かつ高剛性のアルミニウム バー。,Uzun mesafe sürüş için hafif ancak sert alüminyum boru.,2007-07-01 00:00:00.000,NULL,Current
555,FB-9873,6,G  ,NULL,Front Brakes,Frenos delanteros,Freins avant,47.286,1,Silver,500,375,106.50,NULL,NA,317,1,NULL,63.90,NULL,NULL,Front Brakes,All-weather brake pads; provides superior stopping by applying more surface to the rim.,Patins de freinage pour tous les temps ; freinage renforcé par l'application d'une plus grande surface sur la jante.,全天候刹车垫；通过增加与轮缘的接触面积来提供优异的制动功能。,تحتوي على بطانات (تيل) فرامل، تناسب كافة الظروف الجوية، مما يتيح إمكانية إيقاف فائقة وذلك بتطبيق مساحة أكبر من سطح الفرامل على الإطار المعدني.,רפידות מעצור המתאימות לכל מזג אוויר; מספקות עצירה מעולה על-ידי החלת יותר שטח לחישוק.,ยางเบรกสำหรับทุกสภาพอากาศ เพื่อการหยุดที่มั่นใจ ด้วยหน้าสัมผัสกับขอบล้อมากกว่า,Allwetter-Bremsbeläge für erstklassiges Bremsen durch mehr Reibung auf der Felge.,全天候型ブレーキ パッドを採用し、リムに広い表面積を適用することにより優れた制動力を提供します。,"""Tüm hava durumlarına uygun fren pedleri, jantın daha büyük bir yüzeyine uygulanarak çok güçlü durdurma sağlar.""",2007-07-01 00:00:00.000,NULL,Current
556,CS-4759,8,G  ,NULL,LL Crankset,Bielas GB,Pédalier LL,77.9176,1,Black,500,375,175.49,NULL,NA,600,1,NULL,105.294,L ,NULL,LL Crankset,Super rigid spindle.,Axe très rigide.,极其坚实的脚踏轴。,محور دوران صلب فائق الأداء.,ציר קשיח במיוחד.,เพลาล้อสุดแกร่ง,Extrem robuste Achse.,最強の剛性を誇るスピンドル。,Çok sağlam mil.,2007-07-01 00:00:00.000,NULL,Current
557,CS-6583,8,G  ,NULL,ML Crankset,Bielas GM,Pédalier ML,113.8816,1,Black,500,375,256.49,NULL,NA,635,1,NULL,153.894,M ,NULL,ML Crankset,High-strength crank arm.,Manivelle haute résistance.,高强度的曲臂。,ذراع تدوير شديد القوة.,זרוע ארכובה עתירת עוצמה.,คันบังคับแข็งแรงเป็นพิเศษ,Robuster Pedalarm.,高強度クランク アーム。,Çok güçlü krank kolu.,2007-07-01 00:00:00.000,NULL,Current
558,CS-9183,8,G  ,NULL,HL Crankset,Bielas GA,Pédalier HL,179.8156,1,Black,500,375,404.99,NULL,NA,575,1,NULL,242.994,H ,NULL,HL Crankset,Triple crankset; alumunim crank arm; flawless shifting.,Pédalier triple plateaux ; manivelle en aluminium ; changement de braquet impeccable.,三重齿盘；铝制曲臂；完美变速。,مجموعة تدوير ثلاثية، وذراع تدوير ألومنيوم، وإمكانية نقل سرعات دون حدوث أخطاء.,"ערכת ארכובה משולשת, זרוע ארכובה מאלומיניום, חילוף הילוכים מושלם.",ชุดควบคุมสามชั้น คันบังคับอลูมิเนียม และการเปลี่ยนเกียร์ที่สมบูรณ์แบบ,Dreifach-Kurbelsatz; Aluminium-Pedalarm; tadellose Gangschaltung.,トリプル クランクセット、アルミニウム クランク アーム、完璧なシフト。,"""Üçlü ruble, alüminyum krank kolu, takılmadan vites geçişi.""",2007-07-01 00:00:00.000,NULL,Current
559,CH-0234,7,NULL,NULL,Chain,Cadena,Chaîne,8.9866,1,Silver,500,375,20.24,NULL,NA,NULL,1,NULL,12.144,NULL,NULL,Chain,Superior shifting performance.,Système de changement de vitesse très performant.,卓越的变速性能。,أداء فائق في نقل السرعات.,ביצועי מעולים בחילוף הילוכים.,ประสิทธิภาพการเปลี่ยนเกียร์ที่เหนือกว่า,Extrem leistungsstarke Gangschaltung.,優れたシフト性能。,Üstün vites geçişi performansı.,2007-07-01 00:00:00.000,NULL,Current
560,BK-T44U-60,3,LB ,CM ,"Touring-2000 Blue, 60","Paseo: 2000, azul, 60","Vélo de randonnée 2000 bleu, 60",755.1508,1,Blue,100,75,1214.85,60,60-62 CM,27.9,4,T ,728.91,M ,U ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",La selle rembourrée offre un confort optimal. Le porte-bagages nouvellement remanié offre diverses possibilités d'ajout de paniers ou de sacoches. Ce vélo reste parfaitement stable une fois chargé.,豪华的定制车座，确保您全天舒适骑乘，重新设计过的行李架上有足够的空间可添加驮篮和车筐。此自行车在完全负重情况下非常稳固。,إن مقعد الدراجة المخصص المصنوع من نسيج البلش يجعلك لا تمل أبدًا من القيادة طوال اليوم، كما يوفر لك حامل الدراجة بتصميمه المحدّث مساحة كبيرة تستوعب أكثر من سلة وشنطة على الدراجة. وتحتفظ هذه الدراجة بتوازنها حتى عند تحميلها بالكامل.,המושב המשובח והמותאם אישית מאפשר רכיבה לאורך היום כולו וקיים מקום רב להוספת תיקי אוכף ותיקי אופניים למנשא שעוצב מחדש. אופניים אלה שומרים על יציבות גם בעומס מלא.,เบาะนั่งหุ้มพิเศษช่วยให้คุณขี่อย่างสบายตลอดทั้งวัน ตะแกรงออกแบบใหม่ มีพื้นที่เหลือเฟือสำหรับตะกร้าและกระเป๋า ขับขี่อย่างมั่นคง แม้ขณะบรรทุกของ,"""Der Polstersattel bietet Fahrkomfort für den ganzen Tag, und der Gepäckträger mit neuem Design bietet viel Platz für Fahrradtaschen und Körbe. Dieses Fahrrad behält seine Stabilität auch im voll beladenen Zustand.""",プラッシュ カスタム サドルは 1 日中乗っていたくなる快適さです。新設計の荷台には、パニエやバイク バッグを追加するのに十分なスペースがあります。荷物を満載しても安定する自転車です。,"""Özel yapım konforlu sele ile tüm gün bisiklet sürebilirsiniz, ayrıca kısa süre önce yeniden tasarlanan taşıyıcıda sepet ve bisiklet çantası eklenebilecek bol yer vardır.  Bu bisiklet tam olarak yüklendiğinde dengelidir.""",2007-07-01 00:00:00.000,NULL,Current
561,BK-T79Y-46,3,LB ,CM ,"Touring-1000 Yellow, 46","Paseo: 1000, amarilla, 46","Vélo de randonnée 1000 jaune, 46",1481.9379,1,Yellow,100,75,2384.07,46,42-46 CM,25.13,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,"Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.",享受时尚舒适的旅行。专门设计，最大程度地确保舒适和安全。速度可调，轻松翻越所有类型的山坡。采用高科技铝合金构造，经久耐用，车身轻盈。,الاستمتاع بالمظهر الأنيق والراحة عند السفر. لقد تم تصميم هذه الدراجة لتوفير أقصى درجات الراحة والأمان. يتيح لك النطاق الواسع من التروس إمكانية القيادة فوق كافة أنواع المرتفعات. توفر تركيبة سبيكة الألومنيوم عالية التقنية قوة تحمّل دون وزن إضافي.,רכיבה מסוגננת ונוחה. עיצוב המיועד למרב הנוחות והבטיחות. טווח רחב של מערכות הילוכים מצליח להתגבר על כל השיפועים. מבנה סגסוגת אלומיניום עתיר ידע מספק עמידות ללא תוספת משקל.,เดินทางอย่างมาดมั่นและสะดวกสบาย  ได้รับการออกแบบเพื่อให้ปลอดภัยและขับขี่สบายสูงสุด  ช่วงเกียร์กว้าง พร้อมทุกเส้นทางลาดชัน  โครงสร้างอลูมิเนียมอัลลอยด์จากวิทยาการขั้นสูง ให้ความทนทานและมีน้ำหนักเบา,Fahren Sie mit Stil und Komfort. Design für maximalen Komfort und maximale Sicherheit. Viele Gänge für jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.,スタイルと乗り心地を同時に実現。最大限の快適性と安全性を目標に設計され、ワイドなギア レンジでどんな丘陵地形もこなせます。ハイテク アルミニウム合金構造により、重量を増加させることなく耐久性を提供します。,"""Tarz ve konforlu yolculuk. Maksimum konfor ve güvenlik için tasarlandı. Tüm tepelere çıkacak kadar çok vitesli. Yüksek teknoloji alüminyum alaşımı yapısı, dayanıklılık sağlarken hafiflikten de taviz vermiyor.""",2007-07-01 00:00:00.000,NULL,Current
